DCA.License.Number,License.Type,License.Expiration.Date,License.Status,License.Creation.Date,Industry,Business.Name,Business.Name.2,Address.Building,Address.Street.Name,Secondary.Address.Street.Name,Address.City,Address.State,Address.ZIP,Contact.Phone.Number,Address.Borough,Borough.Code,Community.Board,Council.District,BIN,BBL,NTA,Census.Tract,Detail,Longitude,Latitude,Location,census_code,census_tract
2002480-625-DCA,Business,12/31/2023,Active,01/10/2014,Tobacco Retail Dealer,F & J FUEL CORP,,1601,86TH ST,,BROOKLYN,NY,11214,718-236-6837,Brooklyn,3.0,311.0,43.0,3165672.0,3063420001.0,BK27,180.0,,-74.0071815713175,40.6100084934032,"(40.61000849340316, -74.00718157131747)",360470180001001.0,18000
2004065-1055-DCA,Business,12/31/2023,Active,02/27/2014,Tobacco Retail Dealer,BARBARA DELI FOOD CORP,,1027,WALTON AVE,,BRONX,NY,10452,718-992-2234,Bronx,2.0,204.0,8.0,2002939.0,2024770021.0,BX63,195.0,,-73.922027062394,40.8307349526658,"(40.83073495266584, -73.92202706239397)",360050195001002.0,19500
1344139-DCA,Business,12/31/2023,Active,02/01/2010,Tobacco Retail Dealer,875 E. TREMONT GROCERY DELI CORP.,,875,E TREMONT AVE,,BRONX,NY,10460,347-961-2064,Bronx,2.0,206.0,17.0,2013088.0,2031170001.0,BX17,36501.0,,-73.8859503657422,40.842863995145,"(40.84286399514505, -73.88595036574225)",360050365013002.0,36501
2095391-1-DCA,Business,12/31/2023,Active,03/16/2020,Tobacco Retail Dealer,UNCLE RICHIE'S INC,UNCLE RICHIE'S INC.,6730,11TH AVE,,BROOKLYN,NY,11219,2154785317,Brooklyn,3.0,310.0,43.0,3142774.0,3057650053.0,,,,-74.0073995767369,40.6272402851584,"(40.62724028515839, -74.00739957673689)",360470210002001.0,21000
2025394-1-DCA,Business,12/31/2023,Active,07/08/2015,Tobacco Retail Dealer,1619 SRS CORP.,,1619,AVENUE U,,BROOKLYN,NY,11229,718-376-3005,Brooklyn,3.0,315.0,48.0,3198175.0,3073210042.0,BK44,580.0,,-73.9552108194312,40.598974143626,"(40.598974143625995, -73.95521081943119)",360470580001001.0,58000
2104373-1-DCA,Business,12/31/2023,Active,03/09/2022,Tobacco Retail Dealer,HAVEMEYER CONVENIENCE STORE INC,,149,HAVEMEYER ST,,BROOKLYN,NY,11211,9295305449,Brooklyn,3.0,301.0,34.0,3063031.0,3024090035.0,,,,-73.9574363647357,40.7117470657079,"(40.71174706570789, -73.95743636473567)",360470523001001.0,52300
2028189-2-DCA,Business,12/31/2024,Active,09/09/2015,Tobacco Retail Dealer,CJ NATURAL CORP.,,139,SAINT NICHOLAS AVE,,BROOKLYN,NY,11237,718-386-3187,Brooklyn,3.0,304.0,37.0,3073962.0,3032500001.0,BK77,445.0,,-73.9175069141702,40.705094026114,"(40.705094026113954, -73.91750691417023)",360470445001003.0,44500
1066351-DCA,Business,12/31/2023,Active,11/13/2000,Tobacco Retail Dealer,"BALI, SUVARSHA",BALI NEWS-2,,WEST   23 STREET,6 AVENUE,NEW YORK,NY,10010,718-523-7256,Manhattan,1.0,104.0,3.0,,,,,,-73.9928041030545,40.7429104390746,"(40.742910439074564, -73.99280410305454)",360610091004000.0,9100
1302623-DCA,Business,12/31/2023,Active,10/20/2008,Tobacco Retail Dealer,"VISHWA NEWS, INC.",,17,BOND ST,,BROOKLYN,NY,11201,718-797-2532,Brooklyn,3.0,302.0,33.0,3329441.0,3001600007.0,BK38,37.0,,-73.9832831978331,40.6891944873359,"(40.68919448733588, -73.9832831978331)",360470037001003.0,3700
2106583-1-DCA,Business,12/31/2023,Active,06/07/2022,Tobacco Retail Dealer,14 STREET SMOKE SHOP INC,,304,W 14TH ST,,NEW YORK,NY,10014,9175203159,Manhattan,1.0,102.0,3.0,1011707.0,1006290029.0,,,,-74.0029915409628,40.7399408044093,"(40.7399408044093, -74.00299154096282)",360610077003000.0,7700
2039091-1-DCA,Business,12/31/2023,Active,06/15/2016,Tobacco Retail Dealer,JOEY EXPRESS DELI INC,,1951,SOUTHERN BLVD,,BRONX,NY,10460,347-755-1727,Bronx,2.0,206.0,17.0,2010159.0,2029600070.0,BX17,36502.0,,-73.8857051570071,40.8425398766625,"(40.84253987666255, -73.88570515700712)",360050365021000.0,36502
2104233-1-DCA,Business,12/31/2023,Active,03/03/2022,Tobacco Retail Dealer,PARAM FOODS INC,,4832,104TH ST,,CORONA,NY,11368,7186066281,Queens,4.0,404.0,21.0,4048745.0,4019830038.0,,,,-73.8588541325814,40.7443337897076,"(40.744333789707575, -73.8588541325814)",360810413002004.0,41300
2066583-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,165TH & ANDERSON SUPERETTE INC,ANDERSON AVE CORNER STORE,64,W 165TH ST,,BRONX,NY,10452,7189923585,Bronx,2.0,204.0,8.0,2003141.0,2025080024.0,BX26,189.0,,-73.9264106116077,40.8337076130705,"(40.83370761307047, -73.9264106116077)",360050189002000.0,18900
2104228-1-DCA,Business,12/31/2023,Active,03/03/2022,Tobacco Retail Dealer,BITES DELIGHT DELI CORP,,251G,W 135TH ST,,NEW YORK,NY,10030,6464004693,Manhattan,1.0,110.0,9.0,1058868.0,1019410001.0,,,,-73.9464623499871,40.8165971245719,"(40.81659712457192, -73.94646234998712)",360610228003000.0,22800
1281207-DCA,Business,12/31/2023,Active,04/07/2008,Tobacco Retail Dealer,LUNA SOPHIE GROCERY CORP.,,9401,GLENWOOD RD,,BROOKLYN,NY,11236,7189221200,Brooklyn,3.0,318.0,46.0,3229295.0,3081630009.0,BK50,968.0,,-73.9045997753824,40.6436669316633,"(40.6436669316633, -73.90459977538238)",360470968002000.0,96800
2044199-1-DCA,Business,12/31/2023,Active,09/27/2016,Tobacco Retail Dealer,BLUE STORE DELI INC,,3840,E TREMONT AVE,,BRONX,NY,10465,718-314-5500,Bronx,2.0,210.0,13.0,2102439.0,2055610164.0,BX52,152.0,,-73.8201105275525,40.8241215142235,"(40.82412151422347, -73.82011052755253)",360050152002010.0,15200
2066756-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,EZ N DELI INC,,3998,WHITE PLAINS RD,,BRONX,NY,10466,347-755-9868,Bronx,2.0,212.0,12.0,2063446.0,2048390056.0,BX44,406.0,,-73.8601287337234,40.8884030830007,"(40.88840308300074, -73.86012873372337)",360050406003001.0,40600
2075491-1-DCA,Business,12/31/2023,Active,07/12/2018,Tobacco Retail Dealer,JULIE & C INC.,,28,W 32ND ST,,NEW YORK,NY,10001,9175131231,Manhattan,1.0,105.0,4.0,1015829.0,1008330060.0,MN17,76.0,,-73.9868775455942,40.7477296964999,"(40.74772969649986, -73.98687754559424)",360610076001004.0,7600
2104232-1-DCA,Business,12/31/2023,Active,03/03/2022,Tobacco Retail Dealer,EXOTIC R US CORPORATION,,9218,JAMAICA AVE,,WOODHAVEN,NY,11421,3477015169,Queens,4.0,409.0,32.0,4184263.0,4089330075.0,,,,-73.8529326305195,40.6933671048706,"(40.693367104870624, -73.85293263051952)",360810018001000.0,1800
1357967-DCA,Business,12/31/2023,Active,06/08/2010,Tobacco Retail Dealer,NORTHERN BLVD. DELI & GROCERY CORP.,,10422,NORTHERN BLVD,,CORONA,NY,11368,718-426-6437,Queens,4.0,403.0,21.0,4042657.0,4017190010.0,QN26,379.0,,-73.864341256078,40.7576963396888,"(40.75769633968878, -73.86434125607795)",360810379003000.0,37900
1282173-DCA,Business,12/31/2023,Active,08/15/2012,Tobacco Retail Dealer,NEW ADAM DELI GROCERY INC.,,1750,NOSTRAND AVE,,BROOKLYN,NY,11226,718-675-1164,Brooklyn,3.0,317.0,45.0,3120019.0,3051950007.0,BK95,828.0,,-73.9487349127065,40.6428990879341,"(40.64289908793408, -73.94873491270646)",360470828003000.0,82800
1417477-DCA,Business,12/31/2023,Active,01/17/2012,Tobacco Retail Dealer,KARMA CONVENIENCE INC.,,4244,HYLAN BLVD,,STATEN ISLAND,NY,10312,718-967-4244,Staten Island,5.0,503.0,51.0,5068502.0,5053170005.0,SI54,15603.0,,-74.1511082537427,40.536749273282,"(40.53674927328197, -74.15110825374266)",360850156032015.0,15603
1216353-DCA,Business,12/31/2023,Active,12/23/2005,Tobacco Retail Dealer,CALDWELL DELI CORP.,,6950,CALDWELL AVE,,MASPETH,NY,11378,718-898-9844,Queens,4.0,405.0,30.0,4433771.0,4028310001.0,QN21,66701.0,,-73.8923879895434,40.7239956807304,"(40.72399568073038, -73.89238798954344)",360810667012002.0,66701
2080192-1-DCA,Business,12/31/2023,Active,11/27/2018,Tobacco Retail Dealer,ALL STAR DELI AND GROCERY CORP,,1525,YORK AVE,,NEW YORK,NY,10028,917-442-5009,Manhattan,1.0,108.0,5.0,1050384.0,1015600126.0,MN32,136.0,,-73.949653285674,40.772482521646,"(40.77248252164596, -73.94965328567397)",360610136033000.0,13603
2080235-1-DCA,Business,12/31/2023,Active,11/28/2018,Tobacco Retail Dealer,KIRTIBAHEN DHAMECHA,,N/W/C,3 AVENUE,EAST   60 STREET,NEW YORK,NY,10065,7182755909,Manhattan,1.0,108.0,4.0,,,,,,-73.9661290692403,40.7621792958338,"(40.762179295833846, -73.96612906924031)",360610114021003.0,11402
2065643-1-DCA,Business,12/31/2023,Active,02/02/2018,Tobacco Retail Dealer,JANNATUL FERDOUS,,N/E/C,WEST FORDHAM ROAD,GRAND AVENUE,BRONX,NY,10468,646-377-1518,Bronx,2.0,207.0,14.0,,,,,,-73.9033202438941,40.8627350537379,"(40.86273505373792, -73.90332024389409)",360050263001000.0,26300
1136205-DCA,Business,12/31/2023,Active,04/22/2003,Tobacco Retail Dealer,"PATEL, JAYESH R.",PATEL NEWSSTAND 7TH AVE,N/E/C,7 AVENUE,WEST   22 STREET,NEW YORK,NY,10011,718-997-0089,Manhattan,1.0,104.0,3.0,,,,,,-73.996127754486,40.7434293565942,"(40.74342935659419, -73.99612775448603)",360610087003000.0,8700
2004846-1197-DCA,Business,12/31/2023,Active,03/14/2014,Tobacco Retail Dealer,FRESH MEADOWS NATURAL INC.,,6974,188TH ST,,FRESH MEADOWS,NY,11365,718-380-3567,Queens,4.0,408.0,23.0,4463782.0,4071150030.0,QN41,1347.0,,-73.7835413020962,40.7341957506549,"(40.734195750654905, -73.78354130209615)",360811347011001.0,134701
2039681-1-DCA,Business,12/31/2023,Active,06/29/2016,Tobacco Retail Dealer,LOLA'S DELI & GROCERY CORP,,4008,BRONXWOOD AVE,,BRONX,NY,10466,718-643-4701,Bronx,2.0,212.0,12.0,2064490.0,2048620049.0,BX44,404.0,,-73.8541535129913,40.8869684492598,"(40.8869684492598, -73.85415351299126)",360050404003002.0,40400
2113940-2-DCA,Business,12/31/2024,Active,05/31/2023,Tobacco Retail Dealer,EL PATIO DELI MARKET CORP,,279,TOMPKINS AVE,,BROOKLYN,NY,11216,7182307958,Brooklyn,3.0,303.0,36.0,3050451.0,3018000001.0,,,,-73.9449209572453,40.6884826039628,"(40.68848260396278, -73.94492095724532)",360470263001003.0,26300
2074943-1-DCA,Business,12/31/2023,Active,07/03/2018,Tobacco Retail Dealer,ROSSIS DELI GROCERY INC,,253,E 188TH ST,,BRONX,NY,10458,718-563-2277,Bronx,2.0,205.0,15.0,2013472.0,2031480001.0,BX05,39902.0,,-73.896233453024,40.8609585662758,"(40.860958566275805, -73.89623345302404)",360050399024000.0,39902
1444029-DCA,Business,12/31/2023,Active,09/06/2012,Tobacco Retail Dealer,PANCHO DELI GROCERY STORE INC.,,11104,142ND ST,,JAMAICA,NY,11435,718-835-2322,Queens,4.0,412.0,28.0,4258548.0,4119570001.0,QN01,194.0,,-73.8024234515131,40.6855704179006,"(40.68557041790058, -73.80242345151315)",360810194002010.0,19400
1074839-DCA,Business,12/31/2023,Active,03/16/2001,Tobacco Retail Dealer,"TOZANLI, INC.",,3031,CONEY ISLAND AVE,,BROOKLYN,NY,11235,718-646-9700,Brooklyn,3.0,313.0,48.0,3247994.0,3088110004.0,BK19,61003.0,,-73.9599382724043,40.5820596854341,"(40.58205968543407, -73.9599382724043)",360470610032002.0,61003
2066178-1-DCA,Business,12/31/2023,Active,02/15/2018,Tobacco Retail Dealer,ATLANTIC AVE SMOKE SHOP INC,,176,ATLANTIC AVE,,BROOKLYN,NY,11201,347-765-9081,Brooklyn,3.0,306.0,39.0,3002979.0,3002860014.0,BK33,45.0,,-73.993538206736,40.690005227231,"(40.69000522723098, -73.99353820673605)",360470045001000.0,4500
1302713-DCA,Business,12/31/2023,Active,10/21/2008,Tobacco Retail Dealer,"PATEL, JAYESH R",,N/E/C,PARK AVENUE SOUTH,EAST   28 STREET,NEW YORK,NY,10016,718-997-0089,Manhattan,1.0,105.0,2.0,,,,,,-73.9840743778898,40.7433240201139,"(40.74332402011394, -73.98407437788977)",360610068001000.0,6800
1304127-DCA,Business,12/31/2023,Active,11/13/2008,Tobacco Retail Dealer,GRAND PETROLEUM LLC,,1049,GRAND ST,,BROOKLYN,NY,11211,914-699-9500,Brooklyn,3.0,301.0,34.0,3070486.0,3029250037.0,BK90,449.0,,-73.93342919958,40.7137421074546,"(40.713742107454586, -73.93342919958003)",360470449022009.0,44902
2004414-1107-DCA,Business,12/31/2023,Active,03/07/2014,Tobacco Retail Dealer,JACOB GOURMET FOOD INC,,601,W 151ST ST,,NEW YORK,NY,10031,212-281-1296,Manhattan,1.0,109.0,7.0,1062456.0,1020980029.0,MN04,237.0,,-73.9480267571405,40.8303763195117,"(40.83037631951173, -73.94802675714051)",360610237002000.0,23700
2012073-1-DCA,Business,12/31/2023,Active,08/15/2014,Tobacco Retail Dealer,CIBAO FOOD CENTER CORP,,2059,7TH AVE,,NEW YORK,NY,10027,718-388-2039,Manhattan,1.0,110.0,9.0,1079492.0,1019070061.0,MN11,222.0,,-73.949337763647,40.8075682882205,"(40.80756828822049, -73.94933776364695)",360610222002003.0,22200
1440563-DCA,Business,12/31/2023,Active,08/10/2012,Tobacco Retail Dealer,VALERY GROCERY CORP.,,19102,JAMAICA AVE,,HOLLIS,NY,11423,718-468-8179,Queens,4.0,412.0,27.0,4231488.0,4108200031.0,QN07,500.0,,-73.768566207018,40.7125488400827,"(40.712548840082704, -73.76856620701805)",360810500002001.0,50000
2079409-1-DCA,Business,12/31/2023,Active,10/24/2018,Tobacco Retail Dealer,SARATOGA GOURMET GRILL CORP,,417,SARATOGA AVE,,BROOKLYN,NY,11233,347-529-7706,Brooklyn,3.0,316.0,41.0,3039397.0,3014680010.0,BK79,363.0,,-73.9169355677193,40.6715497617635,"(40.67154976176352, -73.91693556771928)",360470363003002.0,36300
2096211-1-DCA,Business,12/31/2023,Active,08/17/2020,Tobacco Retail Dealer,CUTE GIFTS AND CIGAR CORP,,3407,BROADWAY,,NEW YORK,NY,10031,516-494-9931,Manhattan,1.0,109.0,7.0,1062299.0,1020870031.0,,,,-73.9535069085015,40.8222625350692,"(40.82226253506916, -73.95350690850154)",360610225002001.0,22500
1266071-DCA,Business,12/31/2023,Active,08/28/2007,Tobacco Retail Dealer,SAND CASTLE FOOD MART INC.,,711A,SEAGIRT AVE,,FAR ROCKAWAY,NY,11691,718-471-4883,Queens,4.0,414.0,31.0,4298968.0,4156100001.0,QN15,101002.0,,-73.7421870727165,40.5959955366994,"(40.59599553669944, -73.74218707271653)",360811010022002.0,101002
1348247-DCA,Business,12/31/2023,Active,03/29/2010,Tobacco Retail Dealer,H & H GROCERY & HALAL MEAT INC.,,1010,E 14TH ST,,BROOKLYN,NY,11230,718-679-5506,Brooklyn,3.0,314.0,44.0,3179915.0,3067150010.0,BK43,534.0,,-73.9622290958887,40.6245499139149,"(40.62454991391493, -73.96222909588866)",360470534002000.0,53400
2068789-1-DCA,Business,12/31/2023,Active,04/03/2018,Tobacco Retail Dealer,URBAN GOURMET DELI CORP,,1917,7TH AVE,,NEW YORK,NY,10026,347-249-2550,Manhattan,1.0,110.0,9.0,1055057.0,1018250063.0,MN11,218.0,,-73.9525558329298,40.8031643738699,"(40.80316437386991, -73.95255583292985)",360610218002000.0,21800
1294977-DCA,Business,12/31/2023,Active,08/07/2008,Tobacco Retail Dealer,LA BONITA GROCERY STORE CORP.,,231,E 183RD ST,,BRONX,NY,10458,718-220-4391,Bronx,2.0,205.0,15.0,2013733.0,2031590001.0,BX40,38301.0,,-73.8993553895825,40.8572257929477,"(40.85722579294773, -73.89935538958252)",360050383013004.0,38301
2066748-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,N&S 191 FOOD CORP.,,19034,JAMAICA AVE,,HOLLIS,NY,11423,929-330-4133,Queens,4.0,412.0,27.0,4231481.0,4108190038.0,QN07,500.0,,-73.7692096141136,40.7121631190103,"(40.712163119010356, -73.76920961411365)",360810482001007.0,48200
2066806-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,LIVONIA EXPRESS GROCERY INC,,618,LIVONIA AVE,,BROOKLYN,NY,11207,631-703-0675,Brooklyn,3.0,305.0,42.0,3085052.0,3038220024.0,BK85,1126.0,,-73.8943688427217,40.6646912657665,"(40.66469126576655, -73.8943688427217)",360471126003003.0,112600
2009883-2101-DCA,Business,12/31/2023,Active,06/23/2014,Tobacco Retail Dealer,WEST HARLEM GROCERY CORP,,283,W 115TH ST,,NEW YORK,NY,10026,212-280-0690,Manhattan,1.0,110.0,9.0,1055219.0,1018310001.0,MN11,218.0,,-73.9553765811905,40.8035470171722,"(40.80354701717221, -73.95537658119055)",360610218003000.0,21800
1045045-DCA,Business,12/31/2023,Active,10/04/2000,Tobacco Retail Dealer,965 CASTILLO MEAT & PRODUCE INC.,,965,E 172ND ST,,BRONX,NY,10460,7188427552,Bronx,2.0,203.0,17.0,2010797.0,2029960049.0,BX75,157.0,,-73.8876831512141,40.8333635025109,"(40.833363502510885, -73.88768315121415)",360050157002004.0,15700
2033914-1-DCA,Business,12/31/2023,Active,03/02/2016,Tobacco Retail Dealer,NY STRAWBERRY DELI CORP.,,350,W 14TH ST,,NEW YORK,NY,10014,2126456799,Manhattan,1.0,102.0,3.0,1076087.0,1006297502.0,,,,-74.0040561094795,40.7403909110846,"(40.74039091108464, -74.00405610947946)",360610077003000.0,7700
2038366-1-DCA,Business,12/31/2023,Active,05/27/2016,Tobacco Retail Dealer,NICKY DELI GROCERY CORP.,,1147,RIVER AVE,,BRONX,NY,10452,7186819688,Bronx,2.0,204.0,16.0,2003029.0,2024960081.0,BX63,197.0,,-73.9220878153488,40.83439918612,"(40.834399186119995, -73.92208781534877)",360050197003001.0,19700
2079240-1-DCA,Business,12/31/2023,Active,10/18/2018,Tobacco Retail Dealer,MIRELIS GROCERY CORP,,1138,CASTLETON AVE,,STATEN ISLAND,NY,10310,718-876-1989,Staten Island,5.0,501.0,49.0,5108700.0,5002090045.0,SI22,13302.0,,-74.1204125621451,40.6342754976466,"(40.6342754976466, -74.12041256214509)",360850133023003.0,13302
2033982-1-DCA,Business,12/31/2023,Active,03/04/2016,Tobacco Retail Dealer,BEACH CHANNEL MARKET & DELI CORP.,,4321,BEACH CHANNEL DR,,FAR ROCKAWAY,NY,11691,917-502-3760,Queens,4.0,414.0,31.0,4301817.0,4158340030.0,,,,-73.7750493837207,40.5957077389381,"(40.59570773893806, -73.7750493837207)",360810972041001.0,97204
2097556-1-DCA,Business,12/31/2023,Active,01/21/2021,Tobacco Retail Dealer,MANHATTAN AVE CONVENIENCE CORP,,969,MANHATTAN AVE,,BROOKLYN,NY,11222,9292334061,Brooklyn,3.0,301.0,33.0,3321477.0,3025400038.0,,,,-73.9546016805085,40.7322163934005,"(40.73221639340055, -73.95460168050853)",360470565002000.0,56500
1214727-DCA,Business,12/31/2023,Active,11/18/2005,Tobacco Retail Dealer,"VASU CONVENIENCE, INC.",,11814,QUEENS BLVD,,FOREST HILLS,NY,11375,718-268-0564,Queens,4.0,406.0,29.0,4079995.0,4033470035.0,QN17,76902.0,,-73.8320457708603,40.7149727945215,"(40.714972794521536, -73.83204577086026)",360810769021005.0,76902
2095538-1-DCA,Business,12/31/2023,Active,03/25/2020,Tobacco Retail Dealer,C & C INTERNATIONAL DELI GROCERY CORP.,C & C INTERNATIONAL DELI GROCERY CORP.,9820,41ST AVE,,CORONA,NY,11368,7183960320,Queens,4.0,404.0,21.0,4040421.0,4016140025.0,,,,-73.8662347425558,40.7476802171039,"(40.74768021710393, -73.86623474255578)",360810409012000.0,40901
2080411-1-DCA,Business,12/31/2023,Active,12/04/2018,Tobacco Retail Dealer,RANCHERO RED CUP INC,,4462,21ST ST,,LONG ISLAND CITY,NY,11101,7183618884,Queens,4.0,402.0,26.0,4000452.0,4000520047.0,QN31,7.0,,-73.94745595966,40.7478364832273,"(40.747836483227296, -73.94745595965998)",360810007021000.0,702
1289981-DCA,Business,12/31/2023,Active,06/19/2008,Tobacco Retail Dealer,PAOLA DELI GROCERY CORP.,,485,E 188TH ST,,BRONX,NY,10458,7183642675,Bronx,2.0,206.0,15.0,2011772.0,2030580001.0,BX06,387.0,,-73.8902981622512,40.858257778647,"(40.858257778647, -73.89029816225118)",360050387001002.0,38700
2033579-1-DCA,Business,12/31/2023,Active,02/23/2016,Tobacco Retail Dealer,NIMRAN DELI CORP,,17023,JAMAICA AVE,,JAMAICA,NY,11432,718-262-8733,Queens,4.0,412.0,27.0,4209735.0,4098040001.0,,,,-73.7893130385605,40.7073022513515,"(40.707302251351514, -73.78931303856048)",360810462003006.0,46200
2034624-1-DCA,Business,12/31/2023,Active,03/18/2016,Tobacco Retail Dealer,RONY'S DELI & GRILL INC,,792,ONDERDONK AVE,,RIDGEWOOD,NY,11385,3474220818,Queens,4.0,405.0,34.0,4082777.0,4034620034.0,QN20,551.0,,-73.9048040459258,40.7025453123163,"(40.70254531231632, -73.90480404592581)",360810551003000.0,55100
2007231-1555-DCA,Business,12/31/2023,Active,04/30/2014,Tobacco Retail Dealer,MON CHER MARKET INC,,339,BROADWAY,,NEW YORK,NY,10013,,Manhattan,1.0,101.0,1.0,1001882.0,1001730031.0,MN24,33.0,,-74.0043757080382,40.7164813302022,"(40.716481330202186, -74.00437570803815)",360610033003000.0,3300
2003835-1011-DCA,Business,12/31/2023,Active,02/24/2014,Tobacco Retail Dealer,"85TH STREET DELI, INC.",,8501,JAMAICA AVE,,WOODHAVEN,NY,11421,718-805-8908,Queens,4.0,409.0,32.0,4181687.0,4088590031.0,QN53,12.0,,-73.8589601811902,40.6925347492635,"(40.69253474926351, -73.85896018119021)",360810012001004.0,1200
2046907-1-DCA,Business,12/31/2023,Active,12/29/2016,Tobacco Retail Dealer,RICHMOND GOURMET FOOD INC.,,1471,RICHMOND AVE,,STATEN ISLAND,NY,10314,718-524-7943,Staten Island,5.0,502.0,50.0,5127225.0,5015460023.0,SI05,29104.0,,-74.1592141982763,40.6124428757934,"(40.61244287579336, -74.15921419827629)",360850291044002.0,29104
1055755-DCA,Business,12/31/2023,Active,12/06/2000,Tobacco Retail Dealer,"RELIABLE FOOD, INC.",,59,E 54TH ST,,NEW YORK,NY,10022,2127506363,Manhattan,1.0,105.0,4.0,1035749.0,1012900028.0,MN17,102.0,,-73.9731004737302,40.7600896400751,"(40.760089640075094, -73.97310047373023)",360610102001001.0,10200
2078407-1-DCA,Business,12/31/2023,Active,09/21/2018,Tobacco Retail Dealer,MORNING STAR NEWS CORP.,,412,W 43RD ST,,NEW YORK,NY,10036,212-967-4570,Manhattan,1.0,104.0,3.0,1083748.0,1010520001.0,MN15,121.0,,-73.9929611428712,40.7594393165134,"(40.7594393165134, -73.99296114287124)",360610121022000.0,12102
2066856-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,CANDY & NEWSSTAND INC,,4006,82ND ST,,ELMHURST,NY,11373,929-395-6527,Queens,4.0,404.0,25.0,4036892.0,4014920110.0,QN29,26901.0,,-73.8838979477815,40.7473480478654,"(40.74734804786542, -73.88389794778148)",360810269011002.0,26901
2040908-1-DCA,Business,12/31/2023,Active,07/20/2016,Tobacco Retail Dealer,RED APPLE DELI CORP,,294,E 204TH ST,,BRONX,NY,10467,917-870-8066,Bronx,2.0,207.0,11.0,2094761.0,2033340027.0,BX43,425.0,,-73.8788148253911,40.8732323456206,"(40.873232345620636, -73.8788148253911)",360050425006001.0,42500
2097658-1-DCA,Business,12/31/2023,Active,02/02/2021,Tobacco Retail Dealer,24 SEVEN SERVICES LLC,,2206A,FLATBUSH AVE,,BROOKLYN,NY,11234,2124705886,Brooklyn,3.0,318.0,46.0,3239475.0,3084860043.0,,,,-73.9297805019275,40.6161740357592,"(40.61617403575924, -73.92978050192745)",360470652001005.0,65200
1053169-DCA,Business,12/31/2023,Active,12/14/2000,Tobacco Retail Dealer,"NUNEZ, MARIA",DARIS GROCERY,224,LINCOLN AVE,,BROOKLYN,NY,11208,718-277-4508,Brooklyn,3.0,305.0,37.0,3092433.0,3041330054.0,BK83,1184.0,,-73.8696202788717,40.6848482307897,"(40.68484823078967, -73.86962027887168)",360471184002001.0,118400
2094159-1-DCA,Business,12/31/2023,Active,02/03/2020,Tobacco Retail Dealer,LA MILAGROSA GROCERY CORP,,1052,GERARD AVE,,BRONX,NY,10452,7185885884,Bronx,2.0,204.0,16.0,2002943.0,2024780001.0,,,,-73.9223654121936,40.8318687478059,"(40.83186874780587, -73.92236541219361)",360050195003000.0,19500
2066624-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,LES GOURMET DELI CORP,,207,HENRY ST,,NEW YORK,NY,10002,347-645-9022,Manhattan,1.0,103.0,1.0,1003694.0,1002850015.0,MN28,6.0,,-73.9872954793022,40.7136261609657,"(40.71362616096571, -73.98729547930218)",360610006003000.0,600
1322683-DCA,Business,12/31/2023,Active,06/16/2009,Tobacco Retail Dealer,87th Street Grocery & Deli Inc,,8708,JAMAICA AVE,,WOODHAVEN,NY,11421,,Queens,4.0,409.0,32.0,4183995.0,4089250001.0,QN53,16.0,,-73.8569369670423,40.6926365533157,"(40.69263655331566, -73.85693696704234)",360810016001002.0,1600
2037138-1-DCA,Business,12/31/2023,Active,05/05/2016,Tobacco Retail Dealer,CONTENTO FOOD CENTER INC.,,1999,MLK JR BLVD,,BRONX,NY,10453,7182943624,Bronx,2.0,205.0,14.0,2014698.0,2032160060.0,BX36,24502.0,,-73.9113966480745,40.8546913293737,"(40.85469132937373, -73.91139664807453)",360050243002000.0,24300
